,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,precision_score,recall_score
0,0.005871915817260742,0.0014748149385350852,0.0029113292694091797,0.000256030828525685,0.1,balanced,1,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 1}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,77,0.5121951219512195,0.7
1,0.00448756217956543,0.0003210523870999888,0.002565431594848633,8.878759103334332e-05,0.1,balanced,0.1,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.1}",0.7647058823529411,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.7777777777777778,0.7751633986928105,0.03552334180836915,4,0.5121951219512195,0.7
2,0.004845571517944336,0.0003060643254573433,0.0026674747467041017,7.536537621298138e-05,0.1,balanced,0.01,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.01}",0.9411764705882353,0.6111111111111112,0.6666666666666666,0.7777777777777778,0.7222222222222222,0.7437908496732026,0.11325498041626983,6,0.5121951219512195,0.7
3,0.004866600036621094,0.00031902711582536297,0.00269775390625,0.00010871567219492377,0.1,balanced,0.001,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,77,0.5121951219512195,0.7
4,0.004756259918212891,0.00036608827419135987,0.0027477264404296873,0.00012273916274963483,0.1,balanced,0.0001,"{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.0001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,77,0.5121951219512195,0.7
5,0.004684734344482422,0.0004543054957790503,0.002959728240966797,0.0003388156688523987,0.1,,1,"{'C': 0.1, 'class_weight': None, 'gamma': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
6,0.004204225540161133,0.0005071829158918565,0.002678585052490234,0.00035799542929975764,0.1,,0.1,"{'C': 0.1, 'class_weight': None, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
7,0.0038449764251708984,0.00012062528771714501,0.0024354934692382814,8.731139672671592e-05,0.1,,0.01,"{'C': 0.1, 'class_weight': None, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
8,0.00380558967590332,0.00012325372610027087,0.002434062957763672,4.3501924765388183e-05,0.1,,0.001,"{'C': 0.1, 'class_weight': None, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
9,0.0037863731384277345,0.00014155715585724204,0.002338743209838867,9.854501805384898e-05,0.1,,0.0001,"{'C': 0.1, 'class_weight': None, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
